id,month,day,sp,fpn,ifpn,windfpn,temperature,dayaheadwind,dayaheadsolar,intradaysolar,daydemand,rsd(t-2),niv(t-2),indexprice,imbalanceprice
19030823,3,5,23,36354,4121,5413,7.5,6312,3949,2706,36627,37228,61.5455,40.11,69.75
19030824,3,5,24,37597,4268,5975,7.5,6312,3485,2468,36857,37704,137.2201,41.72,69.75
19030825,3,5,25,37854,3928,6431,7.5,7457,2930,2296,37200,37656,475.1054,42.17,69.75
19030826,3,5,26,38000,3974,6858,7.5,7457,2424,2156,37300,37316,580.7732,42.08,58.5
19030827,3,5,27,38202,4564,7106,7.5,8059,2075,1993,37026,37760,645.7426,41.76,57.8
19030828,3,5,28,37646,4564,7378,7.5,8059,1778,1744,37000,37832,236.4763,42.34,38.01
19030829,3,5,29,37535,4590,7635,7.5,8284,1424,1379,37124,37341,49.1135,42.26,37.2
19030830,3,5,30,37518,4590,7886,7.5,8284,1075,1014,37330,37047,-220.4201,42.12,37.19257
19030831,3,5,31,37313,4524,8082,7.5,9250,806,758,37155,36453,-295.9413,44.32,37.95
19030832,3,5,32,38649,4556,8358,7.5,9250,579,558,37441,36264,-286.0084,44.89,57.5
19030833,3,5,33,38423,4573,8580,7.5,9908,346,345,38350,36143,-60.6551,44.19,57.75
19030834,3,5,34,39713,4590,8718,7.5,9908,153,158,39136,36243,49.8373,43.73,57.75
19030835,3,5,35,40608,4327,8963,7.5,10460,44,47,39962,37330,380.5319,45.9,57.75
19030836,3,5,36,41548,4327,9150,7.5,10460,0,0,40356,38259,390.7877,46.96,37.4
19030837,3,5,37,42392,4647,9295,7.5,10767,0,0,41381,39186,248.9153,47.48,37.4
19030838,3,5,38,42015,4565,9355,7.5,10767,0,0,41500,39800,-93.3491,47.86,22
19030839,3,5,39,40365,4566,9476,7.5,11389,0,0,40452,40221,-218.9235,44.38,22
19030840,3,5,40,38961,4584,9599,7.5,11389,0,0,39090,41119,-395.3368,44.05,38.02
19030841,3,5,41,36607,4649,9661,7.5,11917,0,0,37791,40326,-381.5628,44.12,38.02
19030842,3,5,42,35598,4649,9714,7.5,11917,0,0,36000,39507,-327.5579,43.19,36.9
19030843,3,5,43,33331,4550,9778,7.5,12305,0,0,34106,37651,-164.6015,42.73,37.5
19030844,3,5,44,30970,4550,9831,7.5,12305,0,0,32210,35990,-165.914,41.9,55
19030845,3,5,45,29528,3938,9879,7.5,12566,0,0,30375,34276,-111.0899,40.91,24.75061
19030846,3,5,46,28680,3938,9877,7.5,12566,0,0,28663,32396,106.3776,40.84,13.5
19030847,3,5,47,27078,3383,9930,7.5,12727,0,0,27336,30597,-260.4099,37.66,13.5
19030848,3,5,48,25933,3071,9899,7.5,12727,0,0,25362,29014,-637.1533,32.76,15
19030901,3,6,1,25255,3067,9844,7.6,13638,0,0,25120,27589,-314.3111,27.62,14.55
19030902,3,6,2,24965,3026,9749,7.6,13638,0,0,25220,26879,-274.0877,23.55,25
19030903,3,6,3,25042,3041,9759,7.6,13459,0,0,25356,26098,-367.5897,21.72,15
19030904,3,6,4,24992,3100,9685,7.6,13459,0,0,24976,25626,-135.5162,20.38,13.5
19030905,3,6,5,24584,2922,9575,7.6,13267,0,0,25125,26056,-176.4043,22.14,13.5
19030906,3,6,6,24423,2941,9416,7.6,13267,0,0,24980,25857,-362.1412,22.57,25
19030907,3,6,7,23936,2690,9227,7.6,12991,0,0,24565,25413,-124.5495,21.61,57.58
19030908,3,6,8,23774,2649,9147,7.6,12991,0,0,24225,25352,-17.4624,21.36,57.59
19030909,3,6,9,23456,2090,9020,7.6,12757,0,0,24362,25074,95.6001,21.52,57.59
19030910,3,6,10,23357,2103,8860,7.6,12757,0,0,24419,24404,218.7879,21.52,57.59
19030911,3,6,11,23481,1920,8728,7.6,12608,0,0,24134,24299,294.9082,28.59,57.59
19030912,3,6,12,23852,1942,8519,7.6,12608,0,0,24421,24650,244.1699,34.94,57.6
19030913,3,6,13,25320,2946,8468,7.6,12574,0,0,24756,24214,253.5842,36.54,57.59
19030914,3,6,14,26547,2920,8358,7.6,12574,172,0,25845,24215,448.6035,36.18,15
19030915,3,6,15,26620,3425,8327,7.6,12695,622,398,26189,24858,207.1061,48.9,27.5
19030916,3,6,16,27498,3419,8375,7.6,12695,1290,870,26854,25296,-110.1206,44.23,57.59
19030917,3,6,17,27509,3199,8301,7.6,12958,2064,1530,28045,25793,-130.2641,41.93,57.74
19030918,3,6,18,27770,3243,8376,7.6,12958,2851,2264,29000,27204,262.3419,43.08,57.7
19030919,3,6,19,28963,3783,8493,7.6,13295,3580,2973,29300,28191,752.3644,44.01,40.31013
19030920,3,6,20,29021,3724,8601,7.6,13295,4246,3749,28814,29207,598.4445,44.29,36.5
19030921,3,6,21,29109,3777,8695,7.6,13838,4846,4656,28655,29781,-21.391,43.86,35.35
19030922,3,6,22,28802,3735,8794,7.6,13838,5318,5456,28200,29816,-242.1511,41.93,15
19030923,3,6,23,27944,3841,8939,7.6,14195,5616,5922,28139,29221,-538.2442,37.73,25.76
19030924,3,6,24,27568,3841,9058,7.6,14195,5810,6186,27840,29064,-606.241,35.23,28.61
19030925,3,6,25,27141,3344,9086,7.6,14363,5954,6401,27583,28238,-376.7801,34.87,57.5
19030926,3,6,26,27228,3312,9173,7.6,14363,5922,6440,27192,27408,-182.1598,33.98,25
19030927,3,6,27,27018,3302,9149,7.6,14325,5583,6161,27100,27084,131.8134,33.11,16
19030928,3,6,28,27340,3253,9158,7.6,14325,4973,5619,27116,27101,-205.1358,33.82,16
19030929,3,6,29,27553,3235,9089,7.6,13962,4188,4912,27666,27019,-327.7489,33.64,13.05
19030930,3,6,30,27707,3130,9104,7.6,13962,3400,4118,28377,26919,-431.7173,33.97,13.5
19030931,3,6,31,28756,2905,9052,7.6,13454,2740,3302,29485,26832,-583.244,40.07,22
19030932,3,6,32,29870,2642,8937,7.6,13454,2111,2479,30621,27157,-736.1475,39.92,22
19030933,3,6,33,32034,2961,8957,7.6,12459,1410,1669,32282,27766,-382.7365,38.58,22
19030934,3,6,34,35632,2827,8884,7.6,12459,754,944,34015,28817,-370.2886,38.08,36.6
19030935,3,6,35,37016,2927,8684,7.6,11119,286,384,36211,30116,-494.9069,40.21,30
19030936,3,6,36,38111,2927,8421,7.6,11119,33,52,37804,31652,-15.2714,41.77,36.6
19030937,3,6,37,38749,3076,7928,7.6,9908,0,0,38780,33662,-430.5552,51.65,65
19030938,3,6,38,38462,3076,7403,7.6,9908,0,0,38506,35475,-146.6037,52.83,65
19030939,3,6,39,37900,3076,6878,7.6,9006,0,11,38155,37071,206.2037,54.82,65
19030940,3,6,40,37210,3076,6425,7.6,9006,0,0,37491,38468,501.3046,54.36,38
19030941,3,6,41,36567,3046,5848,7.6,8087,0,0,36413,38067,403.4284,54.29,59.5
19030942,3,6,42,35313,3046,5374,7.6,8087,0,0,35080,36984,-24.1988,53.35,59.5
19030943,3,6,43,33475,2832,4863,7.6,7216,0,0,33836,35761,66.6812,54.1,68
19030944,3,6,44,32650,2895,4357,7.6,7216,0,0,32478,35430,191.5536,53.37,71.9
19030945,3,6,45,31280,2763,3753,7.6,6422,0,0,30777,34462,853.8069,53.68,61
19030946,3,6,46,30662,2719,3353,7.6,6422,0,0,29683,33478,1022.3546,52.65,59.5
19030947,3,6,47,28929,2397,3007,7.6,5907,0,0,28264,32452,429.9166,56.05,59.5
19030948,3,6,48,27820,2384,2744,7.6,5907,0,0,28251,30664,209.1968,56.22,59.5
19031001,3,7,1,27775,3148,2263,7.7,3963,0,0,27349,29832,143.9258,56.1,30
19031002,3,7,2,27217,3303,1940,7.7,3963,0,0,27394,28326,266.8358,55.98,47
19031003,3,7,3,26085,3271,1771,7.7,3391,0,0,27199,27512,-267.8558,56.34,60
19031004,3,7,4,25722,3381,1789,7.7,3391,0,0,26262,27347,-6.1186,55.47,60
19031005,3,7,5,25507,3288,1823,7.7,3131,0,0,25736,27559,230.464,54.3,60
19031006,3,7,6,25260,3542,1835,7.7,3131,0,0,25400,26610,349.98,55.36,58
19031007,3,7,7,24554,3506,1891,7.7,3181,0,0,25088,26047,236.889,48.84,58
19031008,3,7,8,24119,3715,1966,7.7,3181,0,0,24492,25427,56.74,48.23,58
19031009,3,7,9,23934,3677,1961,7.7,3709,0,0,24404,24821,261.7558,48.29,58
19031010,3,7,10,24276,3677,2110,7.7,3709,0,0,24262,24889,238.3375,48.27,58
19031011,3,7,11,24387,3670,2164,7.7,4303,0,0,24241,24301,294.2919,47.65,58
19031012,3,7,12,24903,3670,2458,7.7,4303,0,0,24290,24452,216.2896,47.58,58
19031013,3,7,13,25308,3728,2747,7.7,4926,0,0,24984,24358,199.0361,48.06,58
19031014,3,7,14,26272,3728,2990,7.7,4926,73,0,25147,24651,277.6026,48.07,58
19031015,3,7,15,26070,3742,3326,7.7,5909,237,187,25416,24859,607.2772,49.48,58
19031016,3,7,16,26660,3742,3700,7.7,5909,497,428,25706,25717,529.0683,51.38,58
19031017,3,7,17,27434,3780,4241,7.7,7019,842,726,26934,26154,247.8075,53.98,56.45
19031018,3,7,18,28114,3780,4845,7.7,7019,1280,1090,28600,26582,177.0634,54.83,36.83
19031019,3,7,19,29232,3963,5760,7.7,8294,1807,1532,29637,26883,66.775,53.32,56.45
19031020,3,7,20,29641,3963,6093,7.7,8294,2359,2036,30161,28094,-142.1345,52.45,56.45
19031021,3,7,21,29172,4186,6419,7.7,9562,2884,2586,30300,28899,68.5789,48.94,58
19031022,3,7,22,28649,4186,6715,7.7,9562,3428,3196,30475,29854,171.2152,49.98,57.9
19031023,3,7,23,26982,4114,7020,7.7,10504,4044,3865,30496,30668,676.5115,42.32,58.9
19031024,3,7,24,27415,4114,7435,7.7,10504,4708,4520,30520,30667,747.8181,41.44,58
19031025,3,7,25,27888,3820,7967,7.7,11166,5345,5063,30869,30627,1120.8769,43.62,57.8
19031026,3,7,26,28525,3814,8527,7.7,11166,5776,5386,30700,29979,953.2468,43.77,36.5
19031027,3,7,27,27992,3390,8946,7.7,11994,5837,5401,29764,29628,487.845,37.66,12.5
19031028,3,7,28,28159,3392,9229,7.7,11994,5559,5152,28900,29096,-190.7901,37.72,10
19031029,3,7,29,28051,3357,9381,7.7,12523,5030,4705,29182,28595,-398.5204,35.29,10
19031030,3,7,30,28027,3373,9443,7.7,12523,4381,4115,29563,27974,-526.4538,34.96,12.5
19031031,3,7,31,28246,3527,9444,7.7,12874,3711,3428,30054,27585,-528.184,39.64,36.9
19031032,3,7,32,29090,3552,9415,7.7,12874,2957,2652,30954,27658,-409.4097,42.54,56.45
19031033,3,7,33,30589,4025,9459,7.7,13140,2064,1814,32178,28127,-132.1372,42.97,60
19031034,3,7,34,31817,4056,9388,7.7,13140,1187,1034,33577,28935,88.3801,44,63.95
19031035,3,7,35,33389,4505,9486,7.7,13041,503,437,35165,30281,336.7071,49.45,64
19031036,3,7,36,34392,4505,9435,7.7,13041,95,83,36471,31620,677.5287,53.44,70
19031037,3,7,37,34082,4649,9539,7.7,13026,0,0,38000,33170,640.8626,54.16,71
19031038,3,7,38,34212,4649,9483,7.7,13026,0,0,37933,34718,780.8584,53.76,71
19031039,3,7,39,34328,4649,9470,7.7,13118,0,0,37386,35924,1178.9401,57.27,64
19031040,3,7,40,34246,4649,9410,7.7,13118,0,0,36466,37063,1443.1302,55.07,63.5
19031041,3,7,41,33547,4609,9402,7.7,13041,0,0,35617,36928,1099.2548,49.48,64.45
19031042,3,7,42,32765,4609,9326,7.7,13041,0,0,34000,36157,705.9162,49.07,57.9
19031043,3,7,43,30481,4254,9202,7.7,13179,0,0,32716,35119,1061.2946,43.2,57.9
19031044,3,7,44,29447,4148,9195,7.7,13179,0,0,30802,34649,872.0281,44.43,57.4
19031045,3,7,45,28149,2984,8973,7.7,13286,0,0,28817,33114,871.6422,45.74,30.58
19031046,3,7,46,26237,2950,8988,7.7,13286,0,0,27023,31397,400.0409,45.48,30
19031047,3,7,47,24109,2803,8833,7.7,13375,0,0,25439,29667,-38.912,42.06,57.4
19031048,3,7,48,23463,2881,8854,7.7,13375,0,0,24569,27834,-163.9686,42.38,57.4
19031101,3,1,1,24140,3045,8865,7.8,14058,0,0,24272,26185,719.1038,42.56,56.95
19031102,3,1,2,24221,3117,8864,7.8,14058,0,0,24362,24831,756.6572,40.26,57
19031103,3,1,3,24176,3117,8845,7.8,13973,0,0,25077,24638,230.0403,43.28,57.25
19031104,3,1,4,24303,3109,8807,7.8,13973,0,0,24819,25028,405.1612,43.93,56.95
19031105,3,1,5,23571,2853,8759,7.8,13925,0,0,24592,25441,737.2398,45.21,57
19031106,3,1,6,23504,2810,8729,7.8,13925,0,0,24225,25748,518.45,47,56.95
19031107,3,1,7,23099,2647,8748,7.8,13878,0,0,24004,25274,572.1683,45.52,56.94
19031108,3,1,8,23005,2589,8715,7.8,13878,0,0,24073,24896,390.3669,42.41,57.25
19031109,3,1,9,22842,2477,8562,7.8,13767,0,0,23529,24683,395.2445,49.87,57.25
19031110,3,1,10,23094,2447,8544,7.8,13767,0,0,23819,24468,567.612,46.01,57.4
19031111,3,1,11,24900,2576,8524,7.8,13756,0,0,24789,24347,498.3832,51.77,57.4
19031112,3,1,12,26033,2554,8515,7.8,13756,0,0,25628,23979,706.6778,50.64,58.75
19031113,3,1,13,29768,3633,8287,7.8,13647,89,0,28702,24983,667.9254,53.62,60
19031114,3,1,14,34513,3366,8209,7.8,13647,439,0,31518,25718,736.1708,51.16,67
19031115,3,1,15,36517,3220,8142,7.8,13363,1183,1018,34736,27098,700.2322,44.76,36.5
19031116,3,1,16,36761,3000,8089,7.8,13363,2155,1933,36015,30434,688.8223,47.65,36.82
19031117,3,1,17,36738,3029,7985,7.8,13088,3149,3011,36180,33696,-238.7452,45.08,35.5
19031118,3,1,18,36836,3029,8011,7.8,13088,4104,4040,35939,36616,-45.9075,45.29,36
19031119,3,1,19,35467,3029,8038,7.8,12972,4990,4848,35480,36694,-125.3564,41.72,36.12
19031120,3,1,20,35333,3029,7949,7.8,12972,5765,5516,34871,36467,-262.0218,41.13,36.8
19031121,3,1,21,34916,2989,7788,7.8,12960,6387,6149,34128,35858,-118.5917,40.91,35.8
19031122,3,1,22,34450,3015,7657,7.8,12960,6839,6699,33556,35534,-81.4332,40.59,36.6
19031123,3,1,23,34229,3028,7442,7.8,12696,7107,7091,33277,34752,-239.4455,40.52,40.52
19031124,3,1,24,34148,3142,7216,7.8,12696,7158,7280,33019,33930,-214.4024,40.57,36.6
19031125,3,1,25,33933,3340,7108,7.8,12183,6986,7244,32877,33489,-260.9393,40.02,36.82
19031126,3,1,26,33795,3531,7027,7.8,12183,6705,7033,32593,33494,-431.9701,40.14,36.82
19031127,3,1,27,33730,3852,6899,7.8,11702,6404,6693,32439,33187,-545.1578,40.54,35.5
19031128,3,1,28,33262,4099,6645,7.8,11702,5957,6180,32508,32889,-590.3335,40.32,35.5
19031129,3,1,29,33421,4296,6425,7.8,10942,5239,5457,32928,32440,-688.4425,40.26,36.85
19031130,3,1,30,34087,4499,6356,7.8,10942,4372,4612,33256,32366,-552.9847,40.28,36.82
19031131,3,1,31,35230,4590,6379,7.8,10050,3501,3736,33761,32394,-118.3904,46.28,56.8
19031132,3,1,32,37137,4590,6358,7.8,10050,2624,2806,34971,32988,-154.1806,47.38,36.9
19031133,3,1,33,38512,4590,6562,7.8,9562,1736,1816,36517,33465,284.8317,48.72,57
19031134,3,1,34,39776,4590,6647,7.8,9562,946,939,38010,34525,-25.2747,53.02,73
19031135,3,1,35,41013,4649,6865,7.8,9141,374,348,39325,36829,82.7683,59.81,69
19031136,3,1,36,41677,4649,7019,7.8,9141,54,46,40298,38454,121.0025,63.29,72
19031137,3,1,37,41652,4649,7268,7.8,9379,0,0,42207,40031,145.6749,64.78,72
19031138,3,1,38,42016,4649,7547,7.8,9379,0,0,43400,40901,361.8328,65.16,69
19031139,3,1,39,41715,4649,7843,7.8,10395,0,0,42661,42071,459.5799,60.03,39
19031140,3,1,40,41515,4649,8113,7.8,10395,0,0,41286,42804,268.7291,52.86,25
19031141,3,1,41,38151,4649,8367,7.8,11416,0,0,39762,42111,13.8584,49.41,25
19031142,3,1,42,36870,4649,8748,7.8,11416,0,0,38100,41465,-261.2083,47.57,57
19031143,3,1,43,34067,4318,8954,7.8,12298,0,0,35941,39987,-172.4611,46,57
19031144,3,1,44,31894,4318,9230,7.8,12298,0,0,33753,38406,138.4241,43.87,35
19031145,3,1,45,29751,3536,9451,7.8,12956,0,0,31331,36475,171.2408,42.76,12.5
19031146,3,1,46,27381,3536,9619,7.8,12956,0,0,29039,33569,-391.1464,41.73,9.5
19031147,3,1,47,24772,3115,9631,7.8,13431,0,0,26900,31638,-588.2955,37.91,33.73
19031148,3,1,48,24339,3115,9402,7.8,13431,0,0,25700,29189,-762.8293,29.45,12.5
19031201,3,2,1,24697,3449,9364,7.9,13699,0,0,25794,27086,-127.2199,28.74,12.5
19031202,3,2,2,24647,3449,9352,7.9,13699,0,0,25470,25249,-341.3465,29.94,12.5
19031203,3,2,3,24821,3371,9251,7.9,14242,0,0,25856,24648,-563.395,32.39,32.39
19031204,3,2,4,24765,3371,9125,7.9,14242,0,0,25641,25094,-510.897,24.89,24.89
19031205,3,2,5,24403,3314,9007,7.9,14277,0,0,25087,25288,-470.2379,26.47,26.47
19031206,3,2,6,24211,3313,8880,7.9,14277,0,0,25034,25572,-546.4445,26.02,26.02
19031207,3,2,7,24281,2920,9171,7.9,13853,0,0,24691,24867,-636.9082,25.72,25.72
19031208,3,2,8,24395,2906,9332,7.9,13853,0,0,24020,24692,-646.237,22.63,40
19031209,3,2,9,23943,2455,9367,7.9,13568,0,0,23912,24549,-479.1219,21.37,21.37
19031210,3,2,10,23933,2456,9389,7.9,13568,0,0,24046,24035,-472.5137,22.13,29.28
19031211,3,2,11,24036,2267,9412,7.9,13512,0,0,24180,23839,-322.1307,34.42,34.42
19031212,3,2,12,25163,2267,9226,7.9,13512,0,0,25835,23677,-296.8665,38.85,56.75
19031213,3,2,13,29582,3525,9208,7.9,13254,0,0,29380,23748,-211.9956,43.68,57
19031214,3,2,14,34974,3451,9135,7.9,13254,0,0,32436,23986,306.8995,39.59,56.75
19031215,3,2,15,36964,3989,9120,7.9,13086,41,21,35828,25908,611.6061,43.91,13
19031216,3,2,16,37434,3903,9097,7.9,13086,122,74,36732,29517,154.8692,43.4,33.1
19031217,3,2,17,38946,3960,9099,7.9,12857,245,172,37316,32785,-639.2585,40.28,36.85
19031218,3,2,18,38804,3906,9069,7.9,12857,378,303,37417,35530,-312.2299,40.2,60.25
19031219,3,2,19,39549,4199,9035,7.9,12790,489,445,37974,36712,-111.5737,43.24,65
19031220,3,2,20,39480,4250,9109,7.9,12790,579,576,38407,37903,85.7287,42.91,65
19031221,3,2,21,39920,4398,9110,7.9,13015,660,682,38600,38198,278.0936,44.37,65
19031222,3,2,22,40060,4519,9141,7.9,13015,744,769,38653,38713,337.11,45.85,65
19031223,3,2,23,40231,4590,9200,7.9,13293,839,855,38832,39136,331.5994,45.64,58.5
19031224,3,2,24,40142,4645,9203,7.9,13293,949,982,39424,39201,402.349,44.49,60.5
19031225,3,2,25,40240,4590,9342,7.9,13504,1076,1176,39700,39514,266.1182,44.88,60.5
19031226,3,2,26,40095,4590,9445,7.9,13504,1214,1384,39516,39542,408.6586,44.47,60.5
19031227,3,2,27,39637,4583,9593,7.9,13817,1359,1558,39198,39578,450.8999,41.91,60.5
19031228,3,2,28,38713,4521,9567,7.9,13817,1519,1760,38828,39730,434.9764,42.05,60.25
19031229,3,2,29,38305,4544,9734,7.9,14112,1691,2038,38684,39372,517.9161,42.16,55
19031230,3,2,30,38657,4559,9830,7.9,14112,1832,2279,38402,39133,424.6365,41.93,35
19031231,3,2,31,37999,4555,9858,7.9,14399,1890,2348,38100,38538,208.0548,46.17,29.5
19031232,3,2,32,38079,4556,9911,7.9,14399,1786,2176,38421,38202,-273.2255,45.53,35.1
19031233,3,2,33,38428,4547,9999,7.9,14624,1467,1743,39159,36723,-746.9007,45.38,36.85
19031234,3,2,34,39089,4553,10066,7.9,14624,992,1155,40037,36512,-363.5545,43.11,60.5
19031235,3,2,35,40607,4649,9869,7.9,14573,470,557,40648,37343,-83.6938,51.53,60.5
19031236,3,2,36,40217,4649,9535,7.9,14573,85,126,41288,38011,299.6324,53.31,60.5
19031237,3,2,37,40767,4649,9183,7.9,14464,0,0,42478,39114,94.5825,56.62,60.5
19031238,3,2,38,40559,4649,9029,7.9,14464,0,0,42500,40204,39.5395,57.96,70
19031239,3,2,39,39934,4649,8895,7.9,14268,10,0,41762,40919,60.5007,50.86,70
19031240,3,2,40,39179,4649,8733,7.9,14268,0,0,40427,42192,495.3502,49.6,60.5
19031241,3,2,41,38027,4649,8555,7.9,13763,0,0,39063,41897,306.6186,48.08,60.01
19031242,3,2,42,36660,4649,8453,7.9,13763,0,0,37500,40608,215.8064,47.04,60
19031243,3,2,43,34162,4568,8391,7.9,12440,0,0,35286,39779,144.635,47.09,60.5
19031244,3,2,44,31373,4568,8259,7.9,12440,0,0,33021,38454,127.4203,46.23,63.44204
19031245,3,2,45,29348,3906,8207,7.9,12257,0,0,30784,36608,412.7337,45.96,60.01
19031246,3,2,46,26834,3906,8131,7.9,12257,0,0,28522,34287,695.9951,44.28,62.22
19031247,3,2,47,24156,3645,8025,7.9,12078,0,0,26329,32245,512.6393,41.8,63.95
19031248,3,2,48,23523,3645,7969,7.9,12078,0,0,24900,30128,879.129,0,62.22
19031301,3,3,1,23467,3557,8006,8,12399,0,0,24500,28492,1283.5415,0,60
19031302,3,3,2,23613,3557,8038,8,12399,0,0,25500,26523,798.2813,0,60
19031303,3,3,3,23749,3557,8298,8,12603,0,0,25145,25529,511.6952,0,57.5
19031304,3,3,4,23639,3557,8601,8,12603,0,0,24574,25374,488.6363,0,20.07
19031305,3,3,5,23605,3388,8775,8,12773,0,0,24595,25744,153.8331,0,10
19031306,3,3,6,23960,3388,8993,8,12773,0,0,24663,25346,-266.8585,0,0
19031307,3,3,7,23601,3358,9144,8,12171,0,0,24694,25112,-210.892,0,56.9
19031308,3,3,8,23972,3358,9506,8,12171,0,0,24281,25094,-307.1574,0,10.78
19031309,3,3,9,23766,3288,9363,8,13271,0,0,23857,25025,149.6772,0,0
19031310,3,3,10,23812,3288,9245,8,13271,0,0,24230,24719,-263.5023,0,0
19031311,3,3,11,24641,3369,9274,8,13628,0,0,24743,24501,-519.1506,0,9.75
19031312,3,3,12,25830,3369,9292,8,13628,0,0,25818,24405,-522.6445,0,0
19031313,3,3,13,28815,3914,9399,8,14881,48,0,28197,24817,-622.2917,0,59
19031314,3,3,14,32376,3914,9504,8,14881,206,0,30732,25542,-428.8057,0,0
19031315,3,3,15,34327,4528,9398,8,14920,538,460,33757,26674,148.8692,0,56.9
19031316,3,3,16,34798,4528,9232,8,14920,1041,893,34847,29611,-44.0851,0,52
19031317,3,3,17,35219,4537,9369,8,15064,1679,1433,35200,32444,30.2719,0,52
19031318,3,3,18,34328,4537,9386,8,15064,2371,2036,34637,35060,-5.2912,0,59
19031319,3,3,19,34551,4550,9308,8,15021,3030,2652,34600,35215,-15.245,0,37.32115
19031320,3,3,20,34343,4550,9300,8,15021,3607,3192,34038,35382,26.5779,0,36.8
19031321,3,3,21,33805,4537,9355,8,15089,4065,3586,33230,34864,100.7944,0,39
19031322,3,3,22,33530,4537,9432,8,15089,4395,3876,32938,34404,27.0329,0,39
19031323,3,3,23,33342,4537,9476,8,15145,4605,4120,32851,34090,114.6726,39.2,57
19031324,3,3,24,33304,4537,9543,8,15145,4760,4340,32878,33600,138.1641,39.2,57
19031325,3,3,25,33315,4538,9626,8,15171,4903,4524,33000,33366,225.5018,38.79,57
19031326,3,3,26,33892,4538,9654,8,15171,4924,4582,32784,33475,238.8083,39.24,37.9
19031327,3,3,27,33413,4488,9709,8,15379,4713,4433,33400,33736,332.7502,40.03,59.99
19031328,3,3,28,33343,4468,9687,8,15379,4322,4114,33686,33536,-60.5554,40.3,40.3
19031329,3,3,29,33270,4474,9660,8,15299,3834,3688,33841,33529,92.2365,40.59,59.99
19031330,3,3,30,34106,4568,9642,8,15299,3319,3189,34122,33462,-3.6626,41.08,41.08
19031331,3,3,31,35228,4550,9618,8,15270,2817,2640,34803,33560,78.411,44.6,44.6
19031332,3,3,32,35440,4583,9545,8,15270,2283,2057,35932,33677,-32.2238,45.83,45.83
19031333,3,3,33,38225,4554,9471,8,14823,1671,1456,37154,33850,-524.1809,45.84,57
19031334,3,3,34,38982,4586,9372,8,14823,1038,886,38492,34369,-5.7009,45.09,36.5
19031335,3,3,35,39333,4587,9263,8,14225,471,405,39811,36000,26.4941,55.47,69.28739
19031336,3,3,36,39749,4554,9083,8,14225,92,91,40981,37029,-165.9781,59.43,72
19031337,3,3,37,40244,4635,9077,8,13429,0,0,42000,38698,251.9125,61.9,72
19031338,3,3,38,40236,4649,9006,8,13429,0,0,41848,39709,533.5299,64.74,75
19031339,3,3,39,40073,4649,8916,8,12828,0,0,41191,40152,691.0553,65.24,75
19031340,3,3,40,40058,4649,8933,8,12828,0,0,40367,41485,1052.3581,59.98,68.5
19031341,3,3,41,39343,4649,8938,8,12426,0,0,39499,41196,811.7878,50.87,63
19031342,3,3,42,37097,4649,8954,8,12426,0,0,37800,40458,187.9841,46.51,37.5
19031343,3,3,43,34241,4591,9053,8,12217,0,0,35818,38892,21.8927,42.4,35.6
19031344,3,3,44,31804,4591,9154,8,12217,0,0,33659,37895,-36.4747,42.9,35.6
19031345,3,3,45,29919,4083,9163,8,12417,0,0,31563,36565,-198.0558,42.47,37.5
19031346,3,3,46,28023,4083,9287,8,12417,0,0,29567,34196,-101.7054,41.64,33.5
19031347,3,3,47,24960,3759,9398,8,12684,0,0,27352,32348,-34.5658,29.81,60
19031348,3,3,48,24285,3759,9375,8,12684,0,0,26000,29791,-215.0988,23.93,23.93
19031401,3,4,1,23794,3543,9406,8.1,13711,0,0,25741,27956,104.2508,28.27,57.5
19031402,3,4,2,24018,3543,9482,8.1,13711,0,0,25340,26018,-117.8062,31.31,59.75
19031403,3,4,3,23995,3369,9446,8.1,13893,0,0,25585,25179,116.7226,38.56,59.75
19031404,3,4,4,24025,3369,9475,8.1,13893,0,0,25146,25350,305.101,43.51,58.25
19031405,3,4,5,23510,2841,9435,8.1,14114,0,0,25259,25846,438.2483,43.46,58.5
19031406,3,4,6,23499,2841,9419,8.1,14114,0,0,25118,25969,128.0438,43.77,58.5
19031407,3,4,7,22965,2358,9325,8.1,14231,0,0,24835,24994,321.4974,46.03,58.5
19031408,3,4,8,22965,2358,9305,8.1,14231,0,0,24551,25282,348.8225,45.24,58.5
19031409,3,4,9,22537,1966,9293,8.1,14412,0,0,24166,24964,430.3898,47.02,58.5
19031410,3,4,10,22904,1966,9327,8.1,14412,0,0,24541,24164,300.8911,47.92,58.5
19031411,3,4,11,23765,2625,9341,8.1,14351,0,0,25251,24271,439.2866,53.29,58.5
19031412,3,4,12,24336,2625,9382,8.1,14351,0,0,26254,23891,334.1172,51.85,60
19031413,3,4,13,27225,4082,9431,8.1,14423,0,0,28667,24321,320.2881,59.77,62.1
19031414,3,4,14,31517,4082,9488,8.1,14423,13,0,31095,25221,607.4555,54.48,62.1
19031415,3,4,15,34065,4205,9519,8.1,14438,151,113,34086,26388,1108.8669,53.22,62.2
19031416,3,4,16,34946,4205,9586,8.1,14438,426,347,35116,29284,886.5414,49.92,62.1
19031417,3,4,17,35496,4340,9585,8.1,14528,854,737,35400,32365,690.4487,48.3,62.1
19031418,3,4,18,35400,4340,9573,8.1,14528,1415,1302,35037,35008,437.1659,48.84,35.1
19031419,3,4,19,35344,4649,9481,8.1,14862,2064,2025,35200,35550,245.6492,47.47,57
